Id_Comanda;Giorno;Id_dipendente;Tavolo;OrdineCibo;Ordinebevanda;Id_provider
732;15/01/2022;2;2;29;34;4
733;15/01/2022;2;2;9;34;2
734;15/01/2022;4;2;32;34;1
735;15/01/2022;3;2;15;33;1
736;15/01/2022;2;3;2;39;5
737;15/01/2022;2;3;13;37;2
738;15/01/2022;2;3;26;38;1
739;15/01/2022;2;3;29;39;2
740;15/01/2022;2;4;2;33;4
741;15/01/2022;3;4;28;38;3
742;15/01/2022;4;4;26;39;2
743;15/01/2022;2;4;8;39;5
744;15/01/2022;3;5;4;33;4
745;15/01/2022;4;5;7;33;2
746;15/01/2022;4;5;9;39;4
747;15/01/2022;3;5;2;35;1
748;15/01/2022;3;5;10;35;3
749;15/01/2022;2;5;28;37;5
750;15/01/2022;3;6;5;33;5
751;15/01/2022;3;6;16;38;1
752;15/01/2022;3;6;26;37;1
753;15/01/2022;2;6;18;36;2
754;15/01/2022;2;6;15;33;1
755;15/01/2022;4;6;32;33;2
756;15/01/2022;2;7;11;34;1
757;15/01/2022;3;7;4;39;4
758;15/01/2022;2;7;22;38;5
759;15/01/2022;4;7;25;38;1
760;15/01/2022;2;7;19;39;1
761;15/01/2022;2;8;25;34;1
762;15/01/2022;2;8;25;35;3
763;15/01/2022;2;8;5;36;5
764;15/01/2022;2;8;25;38;1
765;15/01/2022;3;8;5;37;5
766;15/01/2022;3;9;23;37;1
767;15/01/2022;3;9;32;36;1
768;15/01/2022;2;10;13;39;1
769;15/01/2022;4;10;6;34;1
770;15/01/2022;3;10;1;37;1
771;15/01/2022;3;10;5;33;4
772;15/01/2022;2;10;12;39;2
773;15/01/2022;2;10;24;38;1
774;15/01/2022;3;10;16;37;2
775;16/01/2022;4;1;16;35;1
776;16/01/2022;4;1;29;33;5
777;16/01/2022;2;1;2;39;1
778;16/01/2022;4;1;30;38;1
779;16/01/2022;3;1;29;35;4
780;16/01/2022;3;1;12;33;1
781;16/01/2022;2;1;14;34;1
782;16/01/2022;2;1;30;39;4
783;16/01/2022;2;1;29;34;1
784;16/01/2022;4;1;19;35;1
785;16/01/2022;2;2;23;35;5
786;16/01/2022;4;2;16;36;1
787;16/01/2022;4;2;4;39;1
788;16/01/2022;2;2;18;38;4
789;16/01/2022;2;2;17;37;1
790;16/01/2022;2;2;20;33;1
791;16/01/2022;2;4;8;39;4
792;16/01/2022;4;4;23;39;1
793;16/01/2022;3;4;13;35;2
794;16/01/2022;3;4;28;35;1
795;16/01/2022;4;5;9;37;2
796;16/01/2022;2;5;4;39;1
797;16/01/2022;2;5;6;34;4
798;16/01/2022;4;5;8;36;3
799;16/01/2022;4;5;27;38;1
800;16/01/2022;2;5;28;37;4
801;16/01/2022;4;5;31;36;3
802;16/01/2022;3;5;7;35;1
803;16/01/2022;2;5;31;34;1
804;16/01/2022;2;6;29;35;1
805;16/01/2022;4;6;5;34;3
806;16/01/2022;4;6;11;37;1
807;16/01/2022;4;6;15;35;3
808;16/01/2022;3;6;12;33;1
809;16/01/2022;3;6;9;36;1
810;16/01/2022;4;6;10;36;3
811;16/01/2022;2;7;26;38;1
812;16/01/2022;2;7;6;34;1
813;16/01/2022;3;8;10;37;1
814;16/01/2022;4;8;17;35;3
815;16/01/2022;3;8;29;36;2
816;16/01/2022;4;8;24;39;5
817;16/01/2022;4;8;20;38;1
818;16/01/2022;3;8;0;34;1
819;16/01/2022;2;8;0;39;1
820;16/01/2022;2;8;31;39;1
821;16/01/2022;2;8;25;39;4
822;16/01/2022;4;9;28;37;3
823;16/01/2022;4;9;32;34;5
824;16/01/2022;4;9;7;38;1
825;16/01/2022;4;9;12;35;3
826;16/01/2022;4;9;22;34;4
827;16/01/2022;3;10;1;35;1
828;16/01/2022;4;10;9;35;1
829;16/01/2022;3;10;5;39;2
830;16/01/2022;4;10;12;33;2
831;16/01/2022;4;10;7;34;5
832;17/01/2022;4;1;9;33;3
833;17/01/2022;4;1;16;33;1
834;17/01/2022;2;1;26;36;1
835;17/01/2022;4;1;0;37;1
836;17/01/2022;4;1;14;33;1
837;17/01/2022;3;1;2;34;1
838;17/01/2022;3;2;27;38;1
839;17/01/2022;2;2;1;39;1
840;17/01/2022;4;2;21;39;1
841;17/01/2022;2;2;5;34;5
842;17/01/2022;4;2;19;34;5
843;17/01/2022;3;2;20;34;2
844;17/01/2022;4;2;22;38;2
845;17/01/2022;4;2;28;39;2
846;17/01/2022;2;2;7;33;4
847;17/01/2022;4;2;31;35;2
848;17/01/2022;2;3;14;39;1
849;17/01/2022;4;3;20;36;3
850;17/01/2022;4;3;30;38;5
851;17/01/2022;3;3;6;38;1
852;17/01/2022;2;3;19;37;1
853;17/01/2022;4;3;8;39;4
854;17/01/2022;2;3;28;35;1
855;17/01/2022;2;4;8;36;2
856;17/01/2022;3;4;2;36;2
857;17/01/2022;3;4;22;38;2
858;17/01/2022;2;4;5;34;1
859;17/01/2022;3;4;2;36;5
860;17/01/2022;4;4;22;34;4
861;17/01/2022;2;5;6;36;1
862;17/01/2022;2;5;8;35;4
863;17/01/2022;2;5;8;39;1
864;17/01/2022;4;5;9;38;4
865;17/01/2022;2;5;14;37;5
866;17/01/2022;2;5;7;39;3
867;17/01/2022;2;6;27;36;1
868;17/01/2022;2;6;7;34;1
869;17/01/2022;3;6;28;38;1
870;17/01/2022;3;6;0;37;1
871;17/01/2022;4;6;32;35;1
872;17/01/2022;4;6;6;34;2
873;17/01/2022;4;6;27;36;1
874;17/01/2022;4;6;18;39;1
875;17/01/2022;3;6;19;34;5
876;17/01/2022;3;7;7;35;3
877;17/01/2022;4;7;20;34;2
878;17/01/2022;3;7;30;33;3
879;17/01/2022;4;7;15;33;1
880;17/01/2022;3;7;28;38;4
881;17/01/2022;2;7;9;36;1
882;17/01/2022;2;7;22;35;3
883;17/01/2022;3;8;1;33;1
884;17/01/2022;4;8;30;36;3
885;17/01/2022;2;8;21;38;2
886;17/01/2022;3;8;8;35;1
887;17/01/2022;3;8;3;35;1
888;17/01/2022;2;8;22;37;2
889;17/01/2022;2;9;28;39;4
890;17/01/2022;4;9;18;37;2
891;17/01/2022;3;9;11;36;3
892;17/01/2022;4;9;15;36;5
893;17/01/2022;3;9;4;35;1
894;17/01/2022;3;9;28;36;1
895;17/01/2022;2;9;4;37;1
896;17/01/2022;3;9;16;34;4
897;17/01/2022;3;10;20;33;1
898;17/01/2022;4;10;6;33;1
899;17/01/2022;3;10;15;33;1
900;17/01/2022;2;10;14;33;1
901;17/01/2022;2;10;21;37;3
902;18/01/2022;2;1;15;36;4
903;18/01/2022;4;1;15;38;1
904;18/01/2022;3;1;32;36;1
905;18/01/2022;3;2;19;39;4
906;18/01/2022;4;2;8;37;1
907;18/01/2022;4;2;15;37;1
908;18/01/2022;4;2;0;35;5
909;18/01/2022;2;2;32;38;2
910;18/01/2022;3;2;20;33;1
911;18/01/2022;2;2;18;34;5
912;18/01/2022;4;2;32;34;3
913;18/01/2022;3;2;17;39;2
914;18/01/2022;2;3;23;36;1
915;18/01/2022;2;3;11;38;4
916;18/01/2022;4;3;15;38;1
917;18/01/2022;2;3;5;36;1
918;18/01/2022;4;3;16;35;1
919;18/01/2022;2;3;16;39;1
920;18/01/2022;4;3;9;37;4
921;18/01/2022;2;4;31;37;3
922;18/01/2022;4;4;30;36;3
923;18/01/2022;3;4;4;36;5
924;18/01/2022;2;5;14;36;3
925;18/01/2022;2;5;21;34;3
926;18/01/2022;4;5;16;33;1
927;18/01/2022;2;5;9;37;1
928;18/01/2022;2;6;4;38;1
929;18/01/2022;2;6;4;35;5
930;18/01/2022;4;6;25;37;5
931;18/01/2022;2;6;4;34;4
932;18/01/2022;4;6;14;38;1
933;18/01/2022;2;7;3;33;1
934;18/01/2022;3;7;1;39;4
935;18/01/2022;2;7;12;33;3
936;18/01/2022;3;7;16;35;2
937;18/01/2022;2;7;6;38;2
938;18/01/2022;3;7;9;34;4
939;18/01/2022;4;7;24;33;1
940;18/01/2022;3;8;9;34;1
941;18/01/2022;4;8;16;37;4
942;18/01/2022;4;8;31;39;2
943;18/01/2022;2;8;21;36;1
944;18/01/2022;4;8;2;34;2
945;18/01/2022;2;8;7;33;1
946;18/01/2022;2;9;30;33;3
947;18/01/2022;2;9;13;34;5
948;18/01/2022;4;9;24;34;1
949;18/01/2022;3;9;14;38;3
950;18/01/2022;3;9;28;36;4
951;18/01/2022;2;9;3;36;3
952;18/01/2022;4;9;10;39;5
953;18/01/2022;4;9;24;33;1
954;18/01/2022;4;9;23;34;1
955;18/01/2022;4;9;6;34;3
956;18/01/2022;4;9;31;37;3
957;18/01/2022;3;10;26;34;3
958;18/01/2022;4;10;5;38;1
959;18/01/2022;4;10;19;33;3
960;18/01/2022;3;10;0;34;4
961;18/01/2022;4;10;32;37;5
962;18/01/2022;3;10;0;35;3
963;18/01/2022;4;10;26;35;1
964;18/01/2022;3;10;32;33;1
965;18/01/2022;4;10;6;38;1
966;19/01/2022;3;1;14;39;1
967;19/01/2022;2;1;26;37;1
968;19/01/2022;4;1;6;33;5
969;19/01/2022;4;1;9;34;1
970;19/01/2022;4;2;1;38;4
971;19/01/2022;3;2;4;34;5
972;19/01/2022;2;2;10;35;1
973;19/01/2022;2;2;13;37;1
974;19/01/2022;4;2;27;37;4
975;19/01/2022;3;3;15;33;2
976;19/01/2022;4;3;28;33;4
977;19/01/2022;4;3;32;38;1
978;19/01/2022;3;3;11;38;2
979;19/01/2022;4;3;0;33;1
980;19/01/2022;4;3;14;39;1
981;19/01/2022;3;4;25;37;3
982;19/01/2022;4;4;22;37;1
983;19/01/2022;3;4;29;37;1
984;19/01/2022;2;4;12;36;1
985;19/01/2022;2;4;27;36;1
986;19/01/2022;4;4;10;34;5
987;19/01/2022;2;5;6;33;1
988;19/01/2022;3;5;8;33;1
989;19/01/2022;4;5;14;39;4
990;19/01/2022;3;5;0;33;5
991;19/01/2022;4;5;19;34;5
992;19/01/2022;3;5;28;33;1
993;19/01/2022;3;5;28;39;2
994;19/01/2022;4;5;10;35;3
995;19/01/2022;4;6;17;35;3
996;19/01/2022;2;6;14;34;1
997;19/01/2022;2;6;3;36;1
998;19/01/2022;2;6;12;37;5
999;19/01/2022;3;6;29;35;2
1000;19/01/2022;4;7;30;34;1
1001;19/01/2022;3;7;28;34;4
1002;19/01/2022;3;7;6;38;5
1003;19/01/2022;3;8;27;33;1
1004;19/01/2022;2;8;18;39;2
1005;19/01/2022;3;8;32;33;1
1006;19/01/2022;4;8;22;33;1
1007;19/01/2022;3;8;9;35;1
1008;19/01/2022;2;9;23;38;3
1009;19/01/2022;2;9;6;38;4
1010;19/01/2022;4;9;1;37;3
1011;19/01/2022;3;9;5;37;5
1012;19/01/2022;4;9;15;34;4
1013;19/01/2022;4;9;14;37;1
1014;19/01/2022;2;9;15;39;3
1015;19/01/2022;2;9;3;39;1
1016;19/01/2022;3;9;22;38;1
1017;19/01/2022;2;10;20;35;2
1018;19/01/2022;2;10;9;39;5
1019;19/01/2022;3;10;9;37;1
1020;20/01/2022;3;1;21;38;1
1021;20/01/2022;4;1;32;36;1
1022;20/01/2022;2;1;32;36;1
1023;20/01/2022;3;1;22;37;5
1024;20/01/2022;3;1;11;33;1
1025;20/01/2022;3;1;7;35;1
1026;20/01/2022;3;1;11;34;1
1027;20/01/2022;2;1;31;35;3
1028;20/01/2022;2;1;17;38;2
1029;20/01/2022;3;1;25;37;2
1030;20/01/2022;2;1;6;35;4
1031;20/01/2022;2;1;15;39;3
1032;20/01/2022;3;1;27;36;5
1033;20/01/2022;4;2;20;35;1
1034;20/01/2022;2;2;32;39;2
1035;20/01/2022;4;2;7;34;1
1036;20/01/2022;4;2;30;34;1
1037;20/01/2022;4;2;11;38;5
1038;20/01/2022;2;2;17;34;1
1039;20/01/2022;4;2;15;36;1
1040;20/01/2022;2;2;27;37;4
1041;20/01/2022;4;3;6;35;1
1042;20/01/2022;3;3;28;38;5
1043;20/01/2022;2;4;23;33;3
1044;20/01/2022;2;4;15;38;2
1045;20/01/2022;2;4;18;35;2
1046;20/01/2022;3;5;2;39;2
1047;20/01/2022;3;5;3;36;1
1048;20/01/2022;2;5;29;34;1
1049;20/01/2022;3;5;31;34;1
1050;20/01/2022;2;5;3;39;1
1051;20/01/2022;3;5;17;39;3
1052;20/01/2022;3;6;0;35;5
1053;20/01/2022;3;6;32;37;4
1054;20/01/2022;3;7;2;34;1
1055;20/01/2022;4;7;21;37;2
1056;20/01/2022;4;7;0;37;2
1057;20/01/2022;3;7;27;33;1
1058;20/01/2022;2;7;27;35;1
1059;20/01/2022;4;7;1;33;4
1060;20/01/2022;4;7;8;35;1
1061;20/01/2022;4;7;10;36;1
1062;20/01/2022;4;7;19;38;1
1063;20/01/2022;2;7;2;33;1
1064;20/01/2022;2;7;25;36;2
1065;20/01/2022;4;7;27;33;5
1066;20/01/2022;4;8;8;38;5
1067;20/01/2022;3;8;9;39;1
1068;20/01/2022;3;8;26;33;1
1069;20/01/2022;2;8;1;36;4
1070;20/01/2022;3;8;22;38;1
1071;20/01/2022;2;8;26;34;3
1072;20/01/2022;2;8;16;36;1
1073;20/01/2022;2;8;23;34;2
1074;20/01/2022;2;8;31;39;5
1075;20/01/2022;4;8;24;39;4
1076;20/01/2022;4;9;6;33;1
1077;20/01/2022;2;9;31;33;5
1078;20/01/2022;2;9;30;39;3
1079;20/01/2022;2;10;7;33;5
1080;20/01/2022;2;10;21;35;1
1081;20/01/2022;2;10;22;39;2
1082;20/01/2022;2;10;31;36;2
1083;21/01/2022;4;1;30;39;2
1084;21/01/2022;3;1;31;35;3
1085;21/01/2022;4;1;5;33;1
1086;21/01/2022;4;1;1;35;1
1087;21/01/2022;4;1;0;35;4
1088;21/01/2022;3;1;18;35;5
1089;21/01/2022;4;1;8;34;3
1090;21/01/2022;2;2;22;38;1
1091;21/01/2022;4;2;7;34;4
1092;21/01/2022;2;2;26;35;3
1093;21/01/2022;2;2;9;37;4
1094;21/01/2022;3;2;30;34;3
1095;21/01/2022;2;2;8;36;1
1096;21/01/2022;2;3;10;38;2
1097;21/01/2022;4;3;24;37;1
1098;21/01/2022;3;3;13;36;1
1099;21/01/2022;3;3;13;39;4
1100;21/01/2022;4;3;22;33;2
1101;21/01/2022;2;4;26;36;2
1102;21/01/2022;4;4;10;39;2
1103;21/01/2022;4;4;27;33;1
1104;21/01/2022;3;4;31;39;1
1105;21/01/2022;3;5;31;39;5
1106;21/01/2022;2;5;15;38;1
1107;21/01/2022;3;5;26;36;5
1108;21/01/2022;3;5;14;35;1
1109;21/01/2022;2;5;11;33;3
1110;21/01/2022;2;5;1;33;5
1111;21/01/2022;4;5;24;39;1
1112;21/01/2022;4;5;2;39;1
1113;21/01/2022;3;6;18;37;1
1114;21/01/2022;4;6;32;36;1
1115;21/01/2022;2;6;6;34;4
1116;21/01/2022;4;6;3;35;1
1117;21/01/2022;2;6;32;33;3
1118;21/01/2022;3;6;21;36;1
1119;21/01/2022;4;6;7;36;1
1120;21/01/2022;4;7;32;33;1
1121;21/01/2022;4;7;27;37;1
1122;21/01/2022;4;7;17;39;1
1123;21/01/2022;3;7;25;35;1
1124;21/01/2022;4;7;5;35;1
1125;21/01/2022;3;7;25;34;1
1126;21/01/2022;3;7;22;36;1
1127;21/01/2022;4;7;2;38;4
1128;21/01/2022;4;7;10;39;3
1129;21/01/2022;3;8;1;36;3
1130;21/01/2022;3;8;30;34;1
1131;21/01/2022;4;8;5;34;1
1132;21/01/2022;4;8;23;36;3
1133;21/01/2022;3;8;1;36;1
1134;21/01/2022;4;8;2;38;4
1135;21/01/2022;2;9;17;37;5
1136;21/01/2022;4;9;13;36;2
1137;21/01/2022;4;9;21;37;1
1138;21/01/2022;2;9;14;37;1
1139;21/01/2022;2;9;11;39;5
1140;21/01/2022;3;10;23;35;5
1141;21/01/2022;3;10;0;39;2
1142;21/01/2022;4;10;6;36;3
1143;21/01/2022;3;10;11;34;1
1144;21/01/2022;2;10;1;39;1
1145;21/01/2022;2;10;29;37;5
1146;21/01/2022;3;10;32;38;5
1147;22/01/2022;4;1;17;37;2
1148;22/01/2022;2;1;15;35;3
1149;22/01/2022;2;1;26;33;5
1150;22/01/2022;4;1;5;39;1
1151;22/01/2022;2;2;28;35;2
1152;22/01/2022;3;2;21;38;1
1153;22/01/2022;4;2;18;35;4
1154;22/01/2022;3;2;12;37;4
1155;22/01/2022;4;2;22;35;5
1156;22/01/2022;4;3;18;33;5
1157;22/01/2022;3;3;26;39;5
1158;22/01/2022;2;3;28;39;3
1159;22/01/2022;4;3;28;34;2
1160;22/01/2022;2;4;0;39;3
1161;22/01/2022;4;4;7;34;1
1162;22/01/2022;3;4;14;39;2
1163;22/01/2022;2;4;32;39;4
1164;22/01/2022;3;4;31;38;4
1165;22/01/2022;3;4;28;39;1
1166;22/01/2022;4;4;16;33;1
1167;22/01/2022;3;4;9;39;5
1168;22/01/2022;4;5;31;39;3
1169;22/01/2022;4;5;11;37;3
1170;22/01/2022;2;6;8;36;2
1171;22/01/2022;4;6;18;37;4
1172;22/01/2022;3;6;18;37;2
1173;22/01/2022;3;6;21;37;4
1174;22/01/2022;3;7;12;38;1
1175;22/01/2022;3;7;21;36;5
1176;22/01/2022;3;7;10;34;3
1177;22/01/2022;4;7;27;39;2
1178;22/01/2022;4;8;20;34;2
1179;22/01/2022;4;8;15;35;1
1180;22/01/2022;2;8;9;36;5
1181;22/01/2022;3;8;27;36;3
1182;22/01/2022;3;9;20;34;5
1183;22/01/2022;3;9;19;38;1
1184;22/01/2022;3;9;13;33;1
1185;22/01/2022;4;10;31;38;2
1186;23/01/2022;4;1;21;33;1
1187;23/01/2022;3;1;22;39;1
1188;23/01/2022;2;1;0;35;4
1189;23/01/2022;3;2;13;33;5
1190;23/01/2022;3;2;23;38;1
1191;23/01/2022;3;2;9;33;4
1192;23/01/2022;4;3;0;39;3
1193;23/01/2022;2;3;26;35;2
1194;23/01/2022;4;3;22;35;1
1195;23/01/2022;4;3;11;37;5
1196;23/01/2022;2;3;4;33;2
1197;23/01/2022;4;4;29;33;1
1198;23/01/2022;2;4;17;38;5
1199;23/01/2022;4;4;0;34;1
1200;23/01/2022;4;4;30;36;2
1201;23/01/2022;4;4;21;35;3
1202;23/01/2022;4;4;9;34;2
1203;23/01/2022;2;4;26;35;1
1204;23/01/2022;4;5;12;39;1
1205;23/01/2022;2;5;5;36;1
1206;23/01/2022;3;5;21;34;2
1207;23/01/2022;3;5;1;37;3
1208;23/01/2022;4;5;19;38;4
1209;23/01/2022;3;6;20;38;1
1210;23/01/2022;4;6;14;33;4
1211;23/01/2022;2;6;23;37;4
1212;23/01/2022;3;6;32;37;3
1213;23/01/2022;3;6;0;34;5
1214;23/01/2022;3;7;7;34;4
1215;23/01/2022;2;7;27;34;5
1216;23/01/2022;2;7;13;37;1
1217;23/01/2022;3;7;30;34;4
1218;23/01/2022;2;7;19;38;4
1219;23/01/2022;3;7;27;39;1
1220;23/01/2022;3;7;11;34;4
1221;23/01/2022;4;8;14;36;4
1222;23/01/2022;2;8;16;34;1
1223;23/01/2022;4;8;25;36;1
1224;23/01/2022;3;8;10;33;4
1225;23/01/2022;4;8;27;33;5
1226;23/01/2022;4;8;25;39;1
1227;23/01/2022;2;8;13;39;5
1228;23/01/2022;4;8;15;35;1
1229;23/01/2022;4;8;20;35;1
1230;23/01/2022;4;8;18;33;2
1231;23/01/2022;4;9;15;39;1
1232;23/01/2022;4;9;9;39;1
1233;23/01/2022;4;9;25;35;4
1234;23/01/2022;2;9;19;35;5
1235;23/01/2022;2;9;2;33;1
1236;23/01/2022;3;9;29;37;4
1237;23/01/2022;3;9;12;38;2
1238;23/01/2022;3;10;15;37;2
1239;23/01/2022;2;10;6;35;1
1240;23/01/2022;4;10;10;39;1
1241;23/01/2022;3;10;32;39;4
1242;23/01/2022;2;10;24;38;5
1243;23/01/2022;3;10;6;33;2
1244;23/01/2022;3;10;2;36;4
1245;23/01/2022;2;10;6;39;5
1246;23/01/2022;3;10;5;38;1
1247;23/01/2022;3;10;0;38;1
1248;23/01/2022;3;10;18;39;1
1249;24/01/2022;4;1;20;34;1
1250;24/01/2022;4;1;20;37;4
1251;24/01/2022;3;1;29;33;1
1252;24/01/2022;2;1;12;33;5
1253;24/01/2022;3;1;21;35;1
1254;24/01/2022;4;1;19;35;4
1255;24/01/2022;2;1;24;38;2
1256;24/01/2022;2;1;24;33;1
1257;24/01/2022;2;2;23;37;5
1258;24/01/2022;3;2;30;33;5
1259;24/01/2022;2;2;17;35;1
1260;24/01/2022;4;2;21;39;4
1261;24/01/2022;3;2;13;35;4
1262;24/01/2022;4;2;31;39;3
1263;24/01/2022;2;2;25;33;1
1264;24/01/2022;2;2;17;37;1
1265;24/01/2022;4;2;4;38;1
1266;24/01/2022;2;2;28;37;1
1267;24/01/2022;2;2;27;39;1
1268;24/01/2022;2;3;8;33;2
1269;24/01/2022;4;3;25;36;1
1270;24/01/2022;2;3;20;34;1
1271;24/01/2022;4;3;11;35;1
1272;24/01/2022;4;3;13;38;3
1273;24/01/2022;4;3;11;38;4
1274;24/01/2022;2;4;13;35;1
1275;24/01/2022;3;4;26;39;1
1276;24/01/2022;4;4;16;39;1
1277;24/01/2022;2;4;14;39;2
1278;24/01/2022;2;4;6;37;5
1279;24/01/2022;2;4;12;34;1
1280;24/01/2022;2;4;17;37;3
1281;24/01/2022;2;4;21;39;5
1282;24/01/2022;4;5;11;35;1
1283;24/01/2022;2;5;29;36;2
1284;24/01/2022;2;5;29;37;4
1285;24/01/2022;2;5;19;34;1
1286;24/01/2022;2;5;16;37;3
1287;24/01/2022;3;5;9;35;1
1288;24/01/2022;3;5;17;39;1
1289;24/01/2022;3;6;32;39;3
1290;24/01/2022;4;6;20;35;1
1291;24/01/2022;2;6;3;39;1
1292;24/01/2022;2;6;10;38;1
1293;24/01/2022;4;6;7;34;4
1294;24/01/2022;3;6;18;38;5
1295;24/01/2022;2;6;25;38;2
1296;24/01/2022;4;7;10;38;3
1297;24/01/2022;3;7;17;35;1
1298;24/01/2022;4;7;24;38;1
1299;24/01/2022;4;7;14;38;3
1300;24/01/2022;4;8;15;35;2
1301;24/01/2022;4;8;17;38;3
1302;24/01/2022;4;8;8;37;5
1303;24/01/2022;3;8;31;33;5
1304;24/01/2022;2;8;8;38;5
1305;24/01/2022;4;9;3;37;5
1306;24/01/2022;3;9;21;34;3
1307;24/01/2022;2;9;21;38;4
1308;24/01/2022;2;9;24;33;4
1309;24/01/2022;4;9;15;39;2
1310;24/01/2022;3;9;3;37;2
1311;24/01/2022;3;9;12;38;5
1312;24/01/2022;3;10;6;33;4
1313;24/01/2022;2;10;22;37;1
1314;24/01/2022;3;10;31;33;4
1315;24/01/2022;4;10;31;36;5
1316;24/01/2022;4;10;28;33;1
1317;24/01/2022;4;10;24;39;5
1318;24/01/2022;2;10;20;38;3
1319;24/01/2022;4;10;5;37;2
1320;24/01/2022;2;10;7;37;1
1321;24/01/2022;3;10;4;39;4
1322;24/01/2022;2;10;7;35;5
1323;25/01/2022;4;1;21;34;1
1324;25/01/2022;3;1;24;37;2
1325;25/01/2022;3;1;5;36;2
1326;25/01/2022;2;1;6;33;5
1327;25/01/2022;3;2;31;35;5
1328;25/01/2022;3;2;18;37;1
1329;25/01/2022;3;2;11;38;1
1330;25/01/2022;3;2;8;37;1
1331;25/01/2022;3;2;11;34;2
1332;25/01/2022;4;2;4;37;1
1333;25/01/2022;4;2;23;33;1
1334;25/01/2022;4;2;31;35;5
1335;25/01/2022;4;3;23;39;4
1336;25/01/2022;2;3;22;34;4
1337;25/01/2022;2;3;5;39;2
1338;25/01/2022;2;3;28;34;1
1339;25/01/2022;3;3;24;35;1
1340;25/01/2022;4;4;32;37;2
1341;25/01/2022;4;4;2;35;3
1342;25/01/2022;2;4;30;35;4
1343;25/01/2022;2;4;9;37;1
1344;25/01/2022;4;4;17;38;4
1345;25/01/2022;2;4;9;34;1
1346;25/01/2022;2;4;2;36;1
1347;25/01/2022;3;4;15;37;5
1348;25/01/2022;2;4;32;33;4
1349;25/01/2022;4;5;4;33;3
1350;25/01/2022;2;5;26;33;2
1351;25/01/2022;2;5;10;37;4
1352;25/01/2022;4;5;11;37;2
1353;25/01/2022;2;5;1;33;1
1354;25/01/2022;3;5;22;37;1
1355;25/01/2022;3;6;13;34;1
1356;25/01/2022;3;6;12;37;1
1357;25/01/2022;4;6;19;37;1
1358;25/01/2022;2;6;17;35;4
1359;25/01/2022;4;6;17;38;1
1360;25/01/2022;4;6;0;34;4
1361;25/01/2022;3;7;23;37;2
1362;25/01/2022;4;7;11;37;5
1363;25/01/2022;4;7;13;39;1
1364;25/01/2022;4;7;19;35;1
1365;25/01/2022;4;7;17;36;2
1366;25/01/2022;3;7;13;35;3
1367;25/01/2022;4;7;16;37;1
1368;25/01/2022;4;7;31;39;1
1369;25/01/2022;2;8;11;34;5
1370;25/01/2022;4;8;19;34;4
1371;25/01/2022;2;9;7;36;1
1372;25/01/2022;3;9;21;35;5
1373;25/01/2022;2;9;28;35;1
1374;25/01/2022;3;9;2;35;1
1375;25/01/2022;2;9;16;35;4
1376;25/01/2022;2;9;3;37;1
1377;25/01/2022;3;9;5;34;1
1378;25/01/2022;4;9;8;36;4
1379;25/01/2022;3;9;14;35;4
1380;25/01/2022;4;10;9;36;3
1381;25/01/2022;2;10;3;36;3
1382;25/01/2022;4;10;12;36;3
1383;25/01/2022;2;10;13;33;1
1384;25/01/2022;4;10;19;37;1
1385;25/01/2022;4;10;30;35;5
1386;25/01/2022;4;10;32;34;1
1387;25/01/2022;2;10;14;38;3
1388;25/01/2022;3;10;11;35;5
1389;26/01/2022;2;1;19;33;1
1390;26/01/2022;3;1;2;33;3
1391;26/01/2022;3;1;19;36;5
1392;26/01/2022;2;1;4;34;1
1393;26/01/2022;3;1;4;37;1
1394;26/01/2022;3;2;8;36;4
1395;26/01/2022;3;2;18;36;1
1396;26/01/2022;2;2;21;33;1
1397;26/01/2022;4;2;31;34;4
1398;26/01/2022;4;2;20;38;3
1399;26/01/2022;2;2;2;35;3
1400;26/01/2022;2;2;31;35;1
1401;26/01/2022;3;2;27;39;1
1402;26/01/2022;4;3;26;37;3
1403;26/01/2022;2;3;8;34;2
1404;26/01/2022;4;3;16;37;5
1405;26/01/2022;4;3;24;38;5
1406;26/01/2022;4;4;31;34;4
1407;26/01/2022;3;4;14;35;4
1408;26/01/2022;3;4;2;33;1
1409;26/01/2022;3;5;4;34;4
1410;26/01/2022;4;5;22;39;1
1411;26/01/2022;3;6;0;38;1
1412;26/01/2022;4;6;29;33;5
1413;26/01/2022;2;6;1;36;1
1414;26/01/2022;4;6;6;39;3
1415;26/01/2022;3;6;30;38;4
1416;26/01/2022;4;6;26;39;3
1417;26/01/2022;3;6;21;34;5
1418;26/01/2022;2;6;3;38;1
1419;26/01/2022;4;7;5;39;1
1420;26/01/2022;2;7;1;33;4
1421;26/01/2022;3;7;20;36;4
1422;26/01/2022;2;7;17;36;2
1423;26/01/2022;4;7;30;36;3
1424;26/01/2022;4;7;22;38;1
1425;26/01/2022;2;7;31;35;1
1426;26/01/2022;4;8;28;38;1
1427;26/01/2022;4;8;30;35;3
1428;26/01/2022;2;8;12;38;1
1429;26/01/2022;2;8;12;33;1
1430;26/01/2022;2;8;0;36;1
1431;26/01/2022;3;8;22;37;5
1432;26/01/2022;2;9;9;35;2
1433;26/01/2022;3;9;10;35;1
1434;26/01/2022;3;9;3;36;1
1435;26/01/2022;3;9;4;35;3
1436;26/01/2022;3;9;28;36;1
1437;26/01/2022;2;9;0;37;1
1438;26/01/2022;3;9;3;36;3
1439;26/01/2022;2;10;29;34;1
1440;26/01/2022;3;10;18;35;1
1441;26/01/2022;3;10;22;33;5
